,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
0,2020-01-29,0.1,0.8827586206896552,"{'CVX', 'DUK', 'BMY', 'FB', 'CAT', 'GD', 'EMR', 'CSCO', 'C', 'CMCSA', 'F', 'GE', 'COST', 'COF', 'CVS', 'FDX', 'EXC'}",17,True,0.03632899999996653
1,2020-02-05,0.1,0.8827586206896552,"{'GOOG', 'DUK', 'BMY', 'GD', 'FOXA', 'CSCO', 'DHR', 'CMCSA', 'DIS', 'COST', 'CL', 'GOOGL', 'EXC'}",13,True,0.034556000000009135
2,2020-02-12,0.1,0.9908045977011494,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'GILD', 'C', 'COVID_Canada', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",29,True,0.0669870000000401
3,2020-02-20,0.1,0.9885057471264368,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",28,True,0.07461099999994758
4,2020-02-27,0.1,0.9494252873563218,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'COVID_Canada', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",27,True,0.06094799999999623
5,2020-03-05,0.1,0.9908045977011494,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'COVID_Canada', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",29,True,0.0832529999999565
6,2020-03-12,0.1,0.9425287356321839,"{'DUK', 'FOXA', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'GOOGL', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'COVID_Canada'}",23,True,0.061136000000033164
7,2020-01-29,0.2,0.7793103448275862,"{'CVX', 'DUK', 'BMY', 'CAT', 'EMR', 'GD', 'CSCO', 'C', 'CMCSA', 'F', 'GE', 'COST', 'COF', 'CVS', 'FDX'}",15,True,0.03323199999999815
8,2020-02-05,0.2,0.7471264367816092,"{'GOOG', 'FB', 'EMR', 'CSCO', 'CMCSA', 'C', 'F', 'COVID_Canada', 'COST', 'GOOGL', 'FDX', 'EXC'}",12,True,0.02825999999998885
9,2020-02-12,0.2,0.9816091954022989,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'GILD', 'C', 'COVID_Canada', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",29,True,0.06217700000001969
10,2020-02-20,0.2,0.9885057471264368,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",28,True,0.0645860000000198
